product_id	review_id	star_rating	distance_original	distance_opposite	distance_adjusted	similarity_score	product_similarity_score	product_title	review_body
B00MNGNDQ2	RMKIBCO9UGO98	5.0	0.11557102	0.29794973	0.1155710220336914	0.13471463513791526	0.14343817678515092	Women's Lace Long Sleeve Button Chiffon Splicing T-shirt Blouse Tops	Beautiful shirt. I love the feel of the materiel. Great for late spring and throughout the summer to early fall.
B00MNGNDQ2	R2TRRG5045R91P	4.0	0.13123375	0.29463702	0.13123375177383423	0.01744708329447131	0.14343817678515092	Women's Lace Long Sleeve Button Chiffon Splicing T-shirt Blouse Tops	Very cute love the fit but material is a little more see through then shown and they buttons are fake they don't unbutton so u have to slip it on
B00NGYSYIM	R2S91DO9CYN04E	5.0	0.12197816	0.273722	0.12197816371917725	0.08674408133046951	0.11041786692716504	A.S Loose Fit Womens Rayon Jersey Half Sleeve Simple Basic Top	So comfortable. And great to pack - doesn't take up space in the suitcase.
B00NGYSYIM	R2FCKGAX1HKOFD	5.0	0.12724012	0.30183798	0.1272401213645935	0.04734757119339106	0.11041786692716504	A.S Loose Fit Womens Rayon Jersey Half Sleeve Simple Basic Top	I LOVE this blouse! So soft and cozy and fits well!  If there were other colors I would order more!
B00NPX52Z2	R2936WS7LV5PZX	5.0	0.12211627	0.29558635	0.12211626768112183	0.08571009084568104	0.10778268617072312	Women's Elegant Slim Long Sleeve Lace Floral Chiffon Tops Shirt Blouse (M)	I love this shirt.  it has a fun and professional look to it. It is good for a night out on the town or to wear in the office.
B00NPX52Z2	R3MH3MB1X4Q8WI	5.0	0.12766784	0.30122012	0.1276678442955017	0.044145190650084154	0.10778268617072312	Women's Elegant Slim Long Sleeve Lace Floral Chiffon Tops Shirt Blouse (M)	Beautiful. I love it. Fits perfectly. I picked a smaller size
B00LCWCLOS	R3ORKD48OL914I	5.0	0.12486839	0.28087956	0.12486839294433594	0.06510480700703714	0.0964074520501974	FINEJO Women V Neck Chiffon Shirt Hollow Short Sleeve Blouse	This is a very nice stretchy type shirt, its has an A-line fit. Its interesting in person because its textured. Im a 34b 115lbs and ordered a large, i would have been fime with a medium. I will say that the under arm could be too small for some women with larger arms.
B00LCWCLOS	R2RNHWGXM5G479	4.0	0.12520224	0.29044938	0.1252022385597229	0.06260529008632054	0.0964074520501974	FINEJO Women V Neck Chiffon Shirt Hollow Short Sleeve Blouse	This is a nice feminine top.  The sides were a bit large so I had to have it taken in.
B00E0KYN8G	R34YHU0JQA93XB	5.0	0.124760866	0.30063432	0.12476086616516113	0.06590986476903904	0.0938271615957102	Allegra K Women Lace Guipure See Through Long Sleeve Loose Chiffon Blouse	Easily one of my favorite shirts. Nice quality and fit perfectly.
B00E0KYN8G	RLIM6SWN7CUPA	5.0	0.12610656	0.30171615	0.12610656023025513	0.05583459365334231	0.0938271615957102	Allegra K Women Lace Guipure See Through Long Sleeve Loose Chiffon Blouse	I love this blouse it's fresh and silky and I wear it to work all the time
B00S4RE2PU	R2Y94GV62717LU	5.0	0.12266636	0.28324163	0.1226663589477539	0.08159153314861034	0.08892518987358716	Finejo Women Girl's Elegant V Neck Chiffon Shirt Hollow Short Sleeve Casual Blouse	This is a very unique top. It's feminine yet professional. I got lots of compliments when I wore it.
B00S4RE2PU	R1ZYFKJPOD91B9	4.0	0.13160503	0.27715123	0.13160502910614014	0.014667313449953645	0.08892518987358716	Finejo Women Girl's Elegant V Neck Chiffon Shirt Hollow Short Sleeve Casual Blouse	Fits very small compared to American sizes, but a very beautiful shirt.
B00IMIAFU2	R6W0E2XMZKHFM	5.0	0.12259787	0.27990162	0.12259787321090698	0.08210428889613819	0.08210428889613819	Funfash Plus Size Women Slimming Empire Waist Blue Top Blouse Shirt Made in USA	very lightwieght and comfortable, doesn't wrinkle when packed, very happy with it
B0038MJFOE	R27RNKRRQUEOWT	4.0	0.1263411	0.26279575	0.1263411045074463	0.05407855025341024	0.07942068864569558	UltraClub womens Classic Wrinkle-Free Long-Sleeve Oxford(8990)-WHITE-M	Compared to the other shirts I ordered for my daughter, this shirt fit the best.  It has a long tail which stays tucked in when she works.
B0038MJFOE	R1A2RA6KGX8GYK	3.0	0.12948835	0.24756598	0.12948834896087646	0.030514991523241553	0.07942068864569558	UltraClub womens Classic Wrinkle-Free Long-Sleeve Oxford(8990)-WHITE-M	Fit as expected. Material is coarser, rougher and not as smooth or polished in texture as it appears in the product photo.
B0038MJFOE	R2H3WU0VWHAON	4.0	0.12970108	0.2525642	0.12970107793807983	0.02892228024132093	0.07942068864569558	UltraClub womens Classic Wrinkle-Free Long-Sleeve Oxford(8990)-WHITE-M	"This shirt is a broadcloth fabric. It is NOT wrinkle free, but doesn't wrinkle quite as bad as other broadcloth shirts. The fabric is heavy and doesn't need a camisole. It is roomy around the body, but the shoulders are the right size. I'm 5' 5"" and it is long enough to be a tunic shirt."
B0038MJFOE	R25AD3OYT524G9	4.0	0.13051444	0.26252347	0.13051444292068481	0.022832580562674676	0.07942068864569558	UltraClub womens Classic Wrinkle-Free Long-Sleeve Oxford(8990)-WHITE-M	A little bit bigger then expected,  and longer length too... but very nice shirts.
B00F1RN4VE	R16TDW1HFMTYUI	5.0	0.12298989	0.2878728	0.12298989295959473	0.07916921966072443	0.07916921966072443	eVogues Plus size Deep V-neck Asymmetric Slimming Top Made in USA	I feel very comfortable in this blouse , it is something easy to put on if I want to look and feel pretty.
B00IOB796K	R5QJ8TEYO64ZC	5.0	0.12400937	0.29617006	0.12400937080383301	0.07153634385070196	0.07671946102186106	TopTie Women's Sleeve Ruffle Shoulder Chiffon Tops Casual Shirt Tops Blouse	love the color, chiffon is great for the summer, i love this shirt.
B00IOB796K	R3SLPV8X9120CG	4.0	0.1321795	0.29952008	0.13217949867248535	0.010366234342318204	0.07671946102186106	TopTie Women's Sleeve Ruffle Shoulder Chiffon Tops Casual Shirt Tops Blouse	Great price and I am satisfied with the design. The size fits perfectly so I will probably buy from the seller again!
B00NNFP29S	R1T1RA0EQDHK46	4.0	0.12426442	0.28045112	0.1242644190788269	0.06962678611034379	0.07630019729270321	Women's V-neck Chiffon Shirt Blouse	Got the small but it is a bit too large but fits nice. Sleeves are a bit tight though.
B00NNFP29S	R12DS7TCM02KG3	3.0	0.1317814	0.27720803	0.13178139925003052	0.013346822364718847	0.07630019729270321	Women's V-neck Chiffon Shirt Blouse	My shirt came with a few frayed edges but after washing they didn't spread. Overall a decent shirt.
B00WDYJVRY	R2Z1F28J3BKRS5	4.0	0.12363267	0.26249856	0.12363266944885254	0.07435672359341372	0.07435672359341372	OURS Women's Short Sleeve Casual Floral Printed Dress Loose Top Blouses	Very comfortable for lounge wear, but too thin to wear in public.
B00EV5D8YU	R2C5WG4G6RCG52	5.0	0.12502205	0.2705928	0.1250220537185669	0.06395434197907657	0.07001838155721557	Lee Uniforms Juniors' Long-Sleeve Oxford Blouse	Perfect fitted white shirt. The material is thick and durable. The collar is good for me because I wear a tie to work. Stylish yet appropriate.
B00EV5D8YU	R3NEPJUI1OHLJV	2.0	0.13194418	0.2381382	0.1319441795349121	0.012128079156278004	0.07001838155721557	Lee Uniforms Juniors' Long-Sleeve Oxford Blouse	The fabric is uncomfortable and the fit is too tight in some places and loose in the others. No matter what I do it, the shirt is always wrinkled
B00V2DMXR2	RN4P0J130IAYN	5.0	0.12680662	0.30361307	0.1268066167831421	0.05059323921059711	0.06777457311633661	Women's Polka Dot Chiffon Elegant Casual Shirt Blouse	Love this blouse! Perfect fit, perfect material! Looks amazing with a pencil skirt and heels!
B00V2DMXR2	R3ELJECVT9M6YG	5.0	0.12897444	0.29128712	0.12897443771362305	0.03436266781147901	0.06777457311633661	Women's Polka Dot Chiffon Elegant Casual Shirt Blouse	Perfect blouse for summer, dressy but casual. I usually wear a M but I ordered a L so that I could wear it over a camisole. Have already had compliments.
B00J2S40MK	R34AX0KBLVXP4O	4.0	0.12652338	0.29779983	0.12652337551116943	0.05271387916904113	0.0673497311044598	Women's Long Sleeve Slim Fit Floral Lace Organza Blouse	I didn't look closely enough at the picture to notice the chiffon layer underneath. I thought it was absolutely hideous, but I just turned the short inside out and carefully trimmed it off the sleeves and bottom hem. Now I love it!
B00J2S40MK	R19ZKGD5ESFR7U	4.0	0.12965441	0.2963704	0.1296544075012207	0.02927170387083733	0.0673497311044598	Women's Long Sleeve Slim Fit Floral Lace Organza Blouse	Since I saw her fall in love with her, as described fabric is of good quality, I hope fill my expectations, thank you kisses.
B00PXOXW30	R3I857AS8X3M8E	4.0	0.1256938	0.28203303	0.12569379806518555	0.05892496227965227	0.0669021296990896	Women Casual Short Sleeve Slim Batwin Chiffon T-shirts Elegant Tops Blouse (xxl, Naked Pink)	"I'm 5' 6"", 130 lbs. I ordered XXL and it fit perfectly.Fabric: well-made, high-quality, the ""undershirt"" stretches a bit, but not the exterior fabric. The undershirt stops at about the belt-line, but the exterior flowing part goes lower - the exterior part is shear so the undershirt can be seen.  The neck line is a bit heavy, but holds fine for a bit.  The shoulders aren't too flexible. Just need to maintain good posture for the inflexible shoulders coupled with the heavy neckline.  The cut of the sleeves is an elegant touch.Fit: Very small - add two sizes to an American size. Consider this a fit for adolescent girls.Tip: When you wash, put in a protective 'bag' or in a pillow case with the end tied and then hang-dry.Overall: I like this shirt. It isn't too pink. It's professional for a job or fun for time with a friends/partner."
B00PXOXW30	R22LAYFCL87LVH	5.0	0.13143313	0.29055935	0.1314331293106079	0.01595433483887465	0.0669021296990896	Women Casual Short Sleeve Slim Batwin Chiffon T-shirts Elegant Tops Blouse (xxl, Naked Pink)	Aside from the size problem this blouse ia gorgeous and the material is great, it doesn't look like it cost $10.00 at all. I'm a size M and order a 3XL which fits a little to big so a 2X will do it.
B00P3BJLCE	R2S2PQB1FQV5Y7	4.0	0.124904275	0.28333175	0.12490427494049072	0.06483615691129152	0.06483615691129152	Genluna Women Ladies Long Sleeve Embroidered Chiffon Casual Loose Tops Blouse Shirt	blouse is very classy and modern , sorry it too small
B00WG3418Q	R99ECQ9BI2C9Q	5.0	0.12871677	0.30845928	0.12871676683425903	0.036291861107007994	0.06276817594171455	MAKIYO Women Fashion Semi-sheer Solid Color Loose Sleeveless Chiffon Blouse Tops Vest	This Chiffon Tops Blouse looks dressy enough to wear under the jacket or wear it with Jeans.  Either way, it works,, it's all around good summer clothes for any occasion. The color I received is wine color and it's very close to picture.  The size run little smaller (chest area), but not too bad. The length is perfect and it hangs nicely. Best of all, this blouse' arm opening is not too big. This is always an issue for me when buying sleeveless tops, but this blouse fits perfect for me.  I received this product in exchange for providing an unbiased review.
B00WG3418Q	R1K7U9PW3TJ6KF	5.0	0.12890309	0.30051064	0.1289030909538269	0.03489684416464767	0.06276817594171455	MAKIYO Women Fashion Semi-sheer Solid Color Loose Sleeveless Chiffon Blouse Tops Vest	Perfect light weight shirt for a hot day! It is stylish and sleek, which looks really classy but can also keep me cool while really hot. I got the dark red, and I think the color is really deep and stunning. I like to pair them with leggings or jeans, for a comfortable and casual look that would be acceptable just about anywhere. Mine fits great, and I love that the back is a little longer, to give extra coverage while I am sitting or bending over. The pocket is a cute addition. I would definitely buy the other colors also to add to my wardrobe.[Tried Discounted Sample Provided For Review And Evaluation]
B00WG3418Q	R2KCXYVDMPFA15	5.0	0.12910974	0.31444275	0.12910974025726318	0.03334965166971393	0.06276817594171455	MAKIYO Women Fashion Semi-sheer Solid Color Loose Sleeveless Chiffon Blouse Tops Vest	I received the wine colored shirt. It was a great fit and the material is silky and comfortable. Will be a great addition to my summer wardrobe. Double check the size your are looking for as these are in European sizes and you may need to get a bigger size than you would normally wear.  I will enjoy wearing this blouse many times.Product description:*Chiffon + Polyester*slim fit closure*Hand wash or machine wash,you can put it straight on a hanger to air dry and it didn't need ironing*Item Type: Tank Color: White, Black, Wine*Pattern Type: Solid, it's simple and airy in design,Chiffon Tops elegant Blouse Vest T-Shirt tank with a pocket*Decoration: Pocket Style: Fashion, Simple*Neckline: Round Neck Waist Line: Natural*Sleeve style: Sleeveless Size: S: US 2-4; M:US 6-8 ;L: US 10; XL:US 12; XXL: US 14**Product provided by the company in exchange for my honest review**
B00WG3418Q	R2DIDDCKRHXR51	5.0	0.13282627	0.30877656	0.13282626867294312	0.005523838679633908	0.06276817594171455	MAKIYO Women Fashion Semi-sheer Solid Color Loose Sleeveless Chiffon Blouse Tops Vest	This simple but elegant blouse is just right for the hot summer weather. It's sleeveless and lightweight. I really like the style, is well-made, and has a nice fit, although next time I will choose a larger size. I had no problem with the shipment or packaging. Deep red is one of my favorite colors.
B00LVF0VVG	R27E313L8UWMGR	4.0	0.12522149	0.28574145	0.12522149085998535	0.06246114726086238	0.06246114726086238	VonFon Women Floral Print Loose Plus Size Back Pleated Chiffon Blouse Tops	Its pretty and flowy, but much shorter than it looks in the pic.
B001PTGB2G	R2UKFVHHKIH1L3	4.0	0.1256994	0.2825122	0.12569940090179443	0.05888301359360559	0.05888301359360559	Calvin Klein Men's Body Modal Short Sleeve V Neck Pajama Top	Comfortable shirt works well with slim fit clothing.Gentle cold wash line dry will keep it looking new
B00PVWWNFC	R3A94AYWO4QVBD	5.0	0.12739468	0.28722686	0.1273946762084961	0.04619041222616771	0.05698706686308175	Adogirl Women's Long-sleeve Chiffon Fashion Slim Blouses	"I took a chance on this product considering the reviews left. I ordered larger than my size as recommended by other users, and it fits fine. The ""lace"" isn't exactly lace, it's more of a strange ribbon sewn on in the pattern of the lace, and the base material is VERY thin. All of this I expected though. I'm actually really happy with my purchase. You can wear this as a beach cover up or as a top and it really looks super cute on. I'll be washing it in the sink though."
B00PVWWNFC	R1RX7XL22GFVKS	1.0	0.13067997	0.2664736	0.13067996501922607	0.021593309273828076	0.05698706686308175	Adogirl Women's Long-sleeve Chiffon Fashion Slim Blouses	Low quality tulle fabric and it is not lace, the design is made from piping which is not nearly as delicate as it seems.
B00L3BBPPO	R1XT73FVV749OP	5.0	0.12796211	0.3053608	0.1279621124267578	0.04194199210739935	0.056693872323372585	FINEJO Women's Batwing Sleeve Chiffon Shirt Bohemian Tops Blouse Plus Size	Beautiful blouse can't wait to wear in the summer it's everything I expected for such a good price.
B00L3BBPPO	R10FUI30A1CWEQ	5.0	0.12962341	0.31522447	0.1296234130859375	0.02950376043194647	0.056693872323372585	FINEJO Women's Batwing Sleeve Chiffon Shirt Bohemian Tops Blouse Plus Size	This is an amazing blouse, it's pretty, stylish, and I already received a few compliments.  Very happy with this blouse
B00KLWWDAM	R16AV6IN6NXRF8	4.0	0.12617552	0.289397	0.12617552280426025	0.055318267804874366	0.055318267804874366	WEEL ARROW Women Floral Print Loose Plus Size Back Pleated Chiffon Blouse Tops	Nicely made, fits perfectly. I really like it. The stitching is good and it fits which matters to me the most. The inside lining is mesh, but a stretch material. The lining rides up a lot and can be annoying, so I cut it out of the top and use my own camisole under. Now that I know what to expect, I will be ordering it in other colors.
B00LCWCMPQ	R2NCU6XL46QZL3	4.0	0.12742049	0.2856536	0.12742048501968384	0.045997180512782565	0.05515203497984905	FINEJO Women V Neck Chiffon Shirt Hollow Short Sleeve Blouse	"Very nice actually. I wear a size 4 on 5'10"" and 128 pounds. The XL fits perfectly on 36B - no extra room! Fits exactly, but I sure won't ever wash it - too fragile, but made well."
B00LCWCMPQ	R43HPUTOX763D	5.0	0.13111854	0.2987582	0.1311185359954834	0.018309708934132973	0.05515203497984905	FINEJO Women V Neck Chiffon Shirt Hollow Short Sleeve Blouse	Completely different shirt from the one pictured, but I still love it and get many compliments on it.
B00EK7ZDQU	R1CBE9S9G6SU0C	5.0	0.12631059	0.29647422	0.1263105869293213	0.05430703671357928	0.05430703671357928	Allegra K Women Long Sleeve Button Down Sheer Chiffon Shirt Blouse	Great fit. Lightweight material but not totally see through. Feels expensive.
B00YC8Q5XC	R1CXYGJ1S0OMLE	5.0	0.12662196	0.2946452	0.12662196159362793	0.051975760799666926	0.051975760799666926	Women's Polka Dot Chiffon Elegant Casual Shirt Blouse	Fit great.  Perfect for summer.  Love everything about this blouse.  The fit, the style, the design, the fabric....love it!  It will get used alot!
B00OKFQO2Y	RKIHVZJCW2GX1	5.0	0.12767142	0.28674382	0.12767142057418823	0.04411841489303303	0.04411841489303303	Coromose Women Chiffon Printed Top Kimono Coat Cape Blazer Jacket (L)	Fits nicely and will be able to wear it with tank tops, turtle necks, or a nice crew neck long sleeve top.
B00862DEWA	R25W9S93ITBS8I	5.0	0.12782419	0.2844259	0.12782418727874756	0.042974643804335244	0.042974643804335244	Doublju Mens Slim Fit Cotton Flannel Long Sleeve Button Down Shirts	Classy and upscale modern look. Great for a club, business, or evening casual wear.
B00IOB79V0	R382AXGSMNXVQJ	4.0	0.12799352	0.28797567	0.12799352407455444	0.04170681170796753	0.04170681170796753	TopTie Women's Sleeve Ruffle Shoulder Chiffon Tops Casual Shirt Tops Blouse	The color is lovely. I ordered the green and was very pleased with the color. The top is thinner than I anticipated, but a beautiful finish can be had when it is complemented.
B00NNFP25C	R3TQX8M0CKNFTL	4.0	0.12809741	0.30555183	0.12809741497039795	0.04092897596563416	0.04092897596563416	Coromose Women V-neck Chiffon Long Sleeve Shirt Blouse (L, White)	Nice blouse, see trough, a little small, go a size up
B00T5HVXO6	R1HXGSGJ3KJOAG	5.0	0.1281265	0.28870314	0.12812650203704834	0.040711199808285525	0.040711199808285525	Yonger Women's Short Sleeve Chiffon Shirt Lapel Casual Mini Dress.	Nice effect for this light blouse and comfortable to wear. Washing at 30 ° guarantees a long life and it dries very quickly. I offered and the person who received the much appreciated. I recommend it!
B00QX5IXPK	RIU8BI0L4K40T	1.0	0.12923443	0.26788187	0.1292344331741333	0.03241607027386695	0.03906694519404175	FINEJO Women Lace Long Sleeve Floral O Neck Shirt Tops Casual Blouse T-shirt	the blouse fits but the arms from the shoulders to the elbows are skin tight!
B00QX5IXPK	R2BXNDCSUGFSJK	4.0	0.13178742	0.28740644	0.13178741931915283	0.013301749840349597	0.03906694519404175	FINEJO Women Lace Long Sleeve Floral O Neck Shirt Tops Casual Blouse T-shirt	I must have received a larger size than the others got. It fit my wife and it's a stylish, sheer and lightweight blouse/T-shirt.
B005O3UYMW	R33G1SI9IWTO77	4.0	0.13006186	0.2938795	0.13006186485290527	0.026221052617486418	0.03202982997840531	Underwraps Renaissance Long Sleeve White Blouse	Looks good and fits well.  I am happy with the shirt.
B005O3UYMW	R2F06GO468HBPP	5.0	0.13201237	0.28199953	0.13201236724853516	0.011617554721837786	0.03202982997840531	Underwraps Renaissance Long Sleeve White Blouse	Beautiful material!  Fits perfect, thought large would be too puffy from the looks of it in the picture but fits perfectly.  The material is not cheap but silky and weighty.  Material itself doesn't stretch but the neck and arms stretch where the ruffles are.  It's shorter than needed for my costume (doesn't cover my butt)
B00OBEOKF2	R1663TMGFWP7BQ	3.0	0.12938201	0.29895055	0.12938201427459717	0.031311124032893156	0.031311124032893156	Genluna Women Sleeveless Button Vintage Sheer Tops Lace Shirt Chiffon Blouse	I bought this to wear on the morning of my Wedding Day, so I could have my hair done with a button up shirt. The shirt fits me as expected, but it is definitely prettier in the picture than in person.
B00NOFLB7O	R29SE98OZL8LXV	5.0	0.12939721	0.29212904	0.1293972134590149	0.031197327065426106	0.031197327065426106	21secret Womens Long Sleeve V Neck Zipper Sexy Chiffon Pullover T-shirt Blouse	Beautiful item but fit a bit too tight had to give it to someone as a gift.
B00VHCF91A	R3CSUSWOGZNKJO	5.0	0.12989938	0.26910585	0.12989938259124756	0.02743756451283963	0.02902358185549747	TWINTH Dolman Drape Tunic Plus Size Side Shirring Loose Fit Short Sleeve Top T-Shirts	It's a great simple top that you can dress up or down.
B00VHCF91A	R25E5ZW5HTIYP1	5.0	0.13314039	0.26535845	0.13314038515090942	0.0031720346853156833	0.02902358185549747	TWINTH Dolman Drape Tunic Plus Size Side Shirring Loose Fit Short Sleeve Top T-Shirts	Great Shirt! The shirt is long and bunches up which is exactly what I wanted. The arms are the great length for wavy sleeves.
B00NOFLB9W	R16P3HRUTFYEJN	5.0	0.13088381	0.29993182	0.1308838129043579	0.020067091121917624	0.026233101708159456	Sunnow Womens Long Sleeve V Neck Zipper Sexy Chiffon Pullover T-shirt Blouse	This don't fit me at all but it is still beautiful
B00NOFLB9W	R3CXSD3SHMAJM	4.0	0.13191694	0.29492313	0.13191694021224976	0.012332021172483665	0.026233101708159456	Sunnow Womens Long Sleeve V Neck Zipper Sexy Chiffon Pullover T-shirt Blouse	Very cute. Very sheer but looks adorable over a dainty tank top. The shoulders are a little poofier than I expected but it actually works. And it runs slightly big but it works for the style.
B00LGAYDEM	REWYERIPRS0HC	5.0	0.13013327	0.2665043	0.1301332712173462	0.025686430001700233	0.025686430001700233	ABC New Summer Women Fashion Casual Lace Shirts Chiffon Blouses T-shirt Tops (L)	By summer it should be a more perfect fit - it is beautiful, but needs a cool iron to get the wrinkles out.
B0075LNS6K	R2LSOV1E8UXR25	4.0	0.1304143	0.2964291	0.13041430711746216	0.02358230176010434	0.02358230176010434	Up2date Fashion Women's Satin Charmeuse Robes, Style#Gwn-11	Pretty soft and comfortable. Little see through but it worked out great.
B00L2A1DUI	R1RLNCS1GKCFE1	4.0	0.13048804	0.30906636	0.13048803806304932	0.02303027490223497	0.02303027490223497	VonFon Women Long Sleeve Batwing O Neck Pure Knitwear Pullovers Sweater Knitted Blouse	Love the flow & fit, looks fabulous with an infinity scarf.
B00P2221YY	R13AG4W22RO2CO	5.0	0.13096452	0.30131048	0.1309645175933838	0.019462851537798698	0.019462851537798698	Women Ladies Long Sleeve Embroidered Chiffon Casual Loose Tops Blouse Shirt (US4/M, White)	Love it! With the price you pay, the material is really not that bad even in hot weather.
